Snavs & ReauBeau - Dreams (Official Lyric Video),https://www.youtube.com/watch?v=4I_1KLreYjA,Spinnin' Records,2017-03-31 19:56:02,2017-03-31 19:00:01,False
Klangkarussell - Sonnentanz ft. Will Heard,https://www.youtube.com/watch?v=79YDgv_zWA4,KlangkarussellVEVO,2017-04-01 15:59:22,2013-07-15 08:00:17,False
Luis Fonsi - Despacito ft. Daddy Yankee,https://www.youtube.com/watch?v=kJQP7kiw5Fk,LuisFonsiVEVO,2017-04-04 17:49:23,2017-01-13 05:00:02,False
Sam Feldt & Hook N Sling - Open Your Eyes (Official Music Video),https://www.youtube.com/watch?v=JB4OBcXklr4,Spinnin' Records,2017-04-04 17:55:01,2017-02-24 16:00:02,False
LP - Lost On You (Official Music Video),https://www.youtube.com/watch?v=hn3wJ1_1Zsg,LP,2017-04-04 18:06:27,2016-06-01 18:28:59,False
Kygo & Selena Gomez - It Ain't Me (Audio),https://www.youtube.com/watch?v=D5drYkLiLI8,KygoOfficialVEVO,2017-04-10 03:52:17,2017-02-16 05:00:01,False
Dubstep-Cracks begin to show,https://www.youtube.com/watch?v=0py4sjmtE58,SKILL3DJOK3R,2017-04-11 12:56:09,2011-01-08 13:27:56,False
Nils Van Zandt - The Riddle (Official Video),https://www.youtube.com/watch?v=XiFOArjMUqU,Happy Music,2017-04-12 05:55:21,2017-02-24 16:12:35,False
DJ Fresh ft Sian Evans - 'Louder' (Official Video),https://www.youtube.com/watch?v=eE-dwpWpscU,Ministry of Sound,2017-04-17 19:34:20,2011-05-23 13:20:20,False
Blue Foundation - Eyes On Fire (Zeds Dead Remix),https://www.youtube.com/watch?v=IUGzY-ihqWc,UKF Dubstep,2017-04-20 11:56:17,2009-10-22 17:29:23,False
Eminem Lose Yourself HD,https://www.youtube.com/watch?v=02Zm-Ayv-PA,estou querendo crescer,2017-04-20 19:52:46,2015-11-23 20:14:45,False
"Zedd, Alessia Cara - Stay (Official Music Video)",https://www.youtube.com/watch?v=yWEK4v9AVKQ,ZEDDVEVO,2017-04-29 08:21:40,2017-04-18 16:00:06,False
Rihanna - Stay ft. Mikky Ekko,https://www.youtube.com/watch?v=JF8BRvqGCNs,RihannaVEVO,2017-04-29 08:22:44,2013-02-12 12:55:10,False
Jon Bellion - All Time Low (Official Music Video),https://www.youtube.com/watch?v=AXnqkVTFUqY,JonBellionVEVO,2017-05-08 18:46:26,2016-08-31 19:00:00,False
Avicii - Waiting For Love,https://www.youtube.com/watch?v=cHHLHGNpCSA,AviciiOfficialVEVO,2017-05-09 17:05:08,2015-06-26 07:00:00,False
Avicii - Levels,https://www.youtube.com/watch?v=_ovdm2yX4MA,AviciiOfficialVEVO,2017-05-09 17:06:33,2011-11-29 20:00:00,False
David Guetta - Titanium ft. Sia (Official Video),https://www.youtube.com/watch?v=JRfuAukYTKg,David Guetta,2017-05-09 17:06:55,2011-12-21 00:00:00,False
"Dimitri Vegas, Martin Garrix, Like Mike - Tremor (Official Music Video)",https://www.youtube.com/watch?v=9vMh9f41pqE,Spinnin' Records,2017-05-09 17:19:55,2014-04-22 14:19:44,False
Martin Garrix & Jay Hardway - Wizard (Official Music Video),https://www.youtube.com/watch?v=KnL2RJZTdA4,Spinnin' Records,2017-05-09 17:21:10,2013-11-19 15:13:10,False
Martin Garrix & Tiësto - The Only Way Is Up (Official Music Video),https://www.youtube.com/watch?v=AewNd29wRUM,Spinnin' Records,2017-05-09 17:21:56,2015-05-04 19:00:01,False
Showtek ft. We Are Loud & Sonny Wilson - Booyah (Official Music Video),https://www.youtube.com/watch?v=QCyIY10KBnk,Spinnin' Records,2017-05-09 17:24:42,2013-09-17 10:00:08,False
Tiësto & Don Diablo - Chemicals (feat. Thomas Troelsen) [Official Music Video],https://www.youtube.com/watch?v=Cbvqv19Nf0E,Spinnin' Records,2017-05-09 17:29:47,2015-09-23 15:00:00,False
Avicii - The Nights,https://www.youtube.com/watch?v=UtF6Jej8yb4,AviciiOfficialVEVO,2017-05-09 17:32:15,2014-12-15 17:00:05,False
Tiësto & KSHMR feat. Vassy - Secrets (Official Music Video),https://www.youtube.com/watch?v=Dr1nN__-2Po,Spinnin' Records,2017-05-09 17:33:43,2015-03-18 20:00:01,False
Armin van Buuren feat. Sharon den Adel - In And Out Of Love (Official Music Video),https://www.youtube.com/watch?v=TxvpctgU_s8,Armada Music TV,2017-05-09 17:39:06,2008-08-06 07:59:06,False
Heavy [Official Music Video] - Linkin Park (feat. Kiiara),https://www.youtube.com/watch?v=5dmQ3QWpy1Q,Linkin Park,2017-05-14 12:33:30,2017-03-09 15:00:01,False
Yves V & Marc Benjamin - Blow (Official Music Video),https://www.youtube.com/watch?v=c5BAM84BfqM,Spinnin' Records,2017-05-15 19:56:57,2017-05-15 19:00:04,False
Vice - Steady 1234 Ft. Jasmine Thompson & Skizzy Mars [Official Lyric Video],https://www.youtube.com/watch?v=4KlYNjix068,Vice,2017-05-19 18:16:46,2016-09-30 16:37:08,False
Syn Cole - Sway (feat. Nevve) [Lyric Video],https://www.youtube.com/watch?v=ExH9PDUEIpw,PRMD Music,2017-05-19 18:18:46,2017-04-28 12:46:59,False
Cheat Codes - No Promises ft. Demi Lovato [Official Lyric Video],https://www.youtube.com/watch?v=exoWGjpx4UM,Cheat Codes,2017-05-23 16:02:39,2017-04-11 20:38:49,False
Sean Paul - No Lie ft. Dua Lipa,https://www.youtube.com/watch?v=GzU8KqOY8YA,SeanPaulVEVO,2017-05-23 16:04:11,2017-01-10 18:00:31,False
Harry Styles - Sign of the Times (Official Video),https://www.youtube.com/watch?v=qN4ooNx77u0,HarryStylesVEVO,2017-05-23 16:05:05,2017-05-08 12:00:04,False
Anne-Marie - Ciao Adios [Official Video],https://www.youtube.com/watch?v=qqob4D3BoZc,Anne-Marie,2017-05-23 16:06:17,2017-03-09 15:48:09,False
Hey Violet - Break My Heart (Official Music Video),https://www.youtube.com/watch?v=5hzB9qQENGA,HeyVioletVEVO,2017-05-23 16:07:16,2017-04-04 04:00:00,False
Kanye West - Stronger,https://www.youtube.com/watch?v=PsO6ZnUZI0g,KanyeWestVEVO,2017-05-26 20:56:42,2009-06-17 01:25:29,False
Kelly Clarkson - Stronger (What Doesn't Kill You) [Official Video],https://www.youtube.com/watch?v=Xn676-fLq7I,kellyclarksonVEVO,2017-05-26 20:58:56,2011-12-14 08:00:00,False
Janji - Heroes Tonight (feat. Johnning) [NCS Release],https://www.youtube.com/watch?v=3nQNiWdeH2Q,NoCopyrightSounds,2017-06-04 12:00:23,2015-06-09 16:00:00,False
Modestep - Another Day (Ft. Popeska) (xKore Remix) (Official Video),https://www.youtube.com/watch?v=f9EM8T5K6d8,UKF Dubstep,2017-06-06 19:49:15,2012-12-12 22:21:51,False
Jason Mraz - I'm Yours (Official Video) [4K],https://www.youtube.com/watch?v=EkHTsc9PU2A,Jason Mraz,2017-06-11 09:18:05,2008-03-14 23:13:29,False
James Blunt - 1973 (Official Music Video),https://www.youtube.com/watch?v=uWeqeQkjLto,James Blunt,2017-06-16 06:04:37,2007-08-13 09:45:45,False
Akon - Smack That (Official Music Video) ft. Eminem,https://www.youtube.com/watch?v=bKDdT_nyP54,AkonVEVO,2017-06-16 06:10:36,2009-12-13 21:59:31,False
"Timbaland - The Way I Are (Official Music Video) ft. Keri Hilson, D.O.E., Sebastian",https://www.youtube.com/watch?v=U5rLz5AZBIA,TimbalandVEVO,2017-06-16 06:12:00,2009-06-17 05:34:31,False
AJR - WEAK (Official Lyric Video),https://www.youtube.com/watch?v=PcJ0r06ldYE,AJR,2017-06-18 10:01:16,2016-10-21 00:51:31,False
P!nk - Try (Official Video),https://www.youtube.com/watch?v=yTCDVfMz15M,PinkVEVO,2017-06-20 20:41:33,2012-10-10 10:00:27,False
"Dimitri Vegas, MOGUAI & Like Mike - Mammoth (Original Mix)",https://www.youtube.com/watch?v=_o-XIryB2gg,Spinnin' Records,2017-06-20 20:45:50,2013-03-04 13:29:01,False
Calvin Harris & Alesso - Under Control (Official Video) ft. Hurts,https://www.youtube.com/watch?v=yZqmarGShxg,CalvinHarrisVEVO,2017-06-20 20:49:33,2013-10-21 07:00:01,False
"AronChupa, Little Sis Nora - I'm an Albatraoz | OFFICIAL VIDEO",https://www.youtube.com/watch?v=Bznxx12Ptl0,AronChupaVEVO,2017-06-20 20:53:05,2014-10-13 07:00:04,False
Tiësto & The Chainsmokers - Split (Only U) [Official Music Video],https://www.youtube.com/watch?v=klIF0nhsxxM,Spinnin' Records,2017-06-20 20:57:38,2015-09-03 19:00:00,False
Pendulum - The Island,https://www.youtube.com/watch?v=jGow4nmYkkA,B4SSMASTA,2017-06-20 21:01:59,2010-08-09 19:49:05,False
Zedd - Beautiful Now ft. Jon Bellion (Official Audio),https://www.youtube.com/watch?v=Sl2HeP8RlfU,ZEDDVEVO,2017-06-20 21:05:24,2015-05-14 04:00:00,False
Zedd - Clarity ft. Foxes,https://www.youtube.com/watch?v=IxxstCcJlsc,ZEDDVEVO,2017-06-20 21:12:12,2013-01-11 11:00:12,False
Skrillex - Scary Monsters And Nice Sprites (Official Audio),https://www.youtube.com/watch?v=WSeNSzJ2-Jw,Skrillex,2017-06-20 21:15:40,2010-10-24 01:55:16,False
Skrillex - Scary Monsters and Nice Sprites (Dirtyphonics Remix),https://www.youtube.com/watch?v=OX36Vy5qfPU,UKF Drum & Bass,2017-06-20 21:17:52,2011-05-06 14:06:03,False
Cinema - Skrillex,https://www.youtube.com/watch?v=QQcQDbpDH_o,TJammyify,2017-06-20 21:25:58,2011-08-09 07:19:34,False
Lucas & Steve - Up Till Dawn (On The Move) [Official Music Video],https://www.youtube.com/watch?v=xqAqaLV8Nf4,Spinnin' Records,2017-06-21 17:22:28,2017-05-30 15:00:05,False
Maroon 5 - Cold ft. Future (Audio),https://www.youtube.com/watch?v=DCBmhs4dYzc,Maroon5VEVO,2017-06-21 17:23:29,2017-02-14 05:00:00,False
Faithless - Insomnia 2.0 - Avicii Remix (Official),https://www.youtube.com/watch?v=Hh0e_lotkY4,FaithlessVEVO,2017-06-25 21:08:57,2015-07-24 21:00:00,False
Robin Schulz – OK (feat. James Blunt) (Official Music Video),https://www.youtube.com/watch?v=P9-4xHVc7uk,Robin Schulz,2017-07-01 13:25:43,2017-05-19 15:00:03,False
Kygo & Ellie Goulding - First Time (R3HAB Remix),https://www.youtube.com/watch?v=CTVlTtyx8bo,Trap Nation,2017-07-01 20:03:22,2017-07-01 15:20:34,False
Netsky - Rio (Official Video) ft. Digital Farm Animals,https://www.youtube.com/watch?v=qFDP9egTwfM,NetskyVEVO,2017-07-02 16:21:22,2015-07-07 07:00:02,False
Afrojack - Ten Feet Tall (Official Lyric Video) ft. Wrabel,https://www.youtube.com/watch?v=bltr_Dsk5EY,AfrojackVEVO,2017-07-03 19:40:24,2014-02-03 05:00:01,False
David Guetta - Shot Me Down ft. Skylar Grey (Lyric Video),https://www.youtube.com/watch?v=3x2ABSAMVno,David Guetta,2017-07-03 19:41:22,2014-02-28 16:58:58,False
Deepend - I'm Intoxicated,https://www.youtube.com/watch?v=NJSkeirVBmU,Radio Edit Music,2017-07-09 11:36:04,2016-07-26 00:52:05,False
Whogaux & Karl-Kristjan - Have You Now ft. Maian,https://www.youtube.com/watch?v=k3CBShwF9qo,Universal Music Finland,2017-07-09 11:37:36,2016-12-08 15:26:50,False
Afrojack & David Guetta ft. Ester Dean - Another Life (Official Video),https://www.youtube.com/watch?v=ivxPepDyqmI,AfrojackVEVO,2017-07-09 11:38:44,2017-04-28 08:10:00,False
"Deorro, Chris Brown - Five More Hours",https://www.youtube.com/watch?v=yV8tm-ZPdpE,ChrisBrownVEVO,2017-07-09 11:42:17,2015-03-05 01:26:40,False
Miley Cyrus - We Can't Stop (Official Video),https://www.youtube.com/watch?v=LrUvu1mlWco,MileyCyrusVEVO,2017-07-10 20:53:32,2013-06-19 15:47:00,False
Era Istrefi - Bonbon (Official Video) [Ultra Records],https://www.youtube.com/watch?v=cedoBlUvBlI,Ultra Records,2017-07-10 20:57:31,2016-03-07 21:45:15,False
P!nk - Just Give Me A Reason ft. Nate Ruess,https://www.youtube.com/watch?v=OpQFFLBMEPI,PinkVEVO,2017-07-10 20:58:21,2013-02-05 22:00:58,False
DJ Fresh ft. Rita Ora - Hot Right Now [Official Video],https://www.youtube.com/watch?v=N7OPZOBJZyI,DJ Fresh,2017-07-13 18:21:36,2011-12-14 19:21:05,False
Nature One Inc. - We Call It Home (Prod. by Cuebrick) (Official Video 4K),https://www.youtube.com/watch?v=Vf0BFEylUpw,Kontor.TV,2017-07-15 16:34:42,2017-07-15 14:00:04,False
Charlie Puth - Attention [Official Video],https://www.youtube.com/watch?v=nfs8NYg7yQM,Charlie Puth,2017-07-17 17:22:59,2017-04-24 17:00:05,False
Calvin Harris - Drinking From the Bottle (Lyric Video) ft. Tinie Tempah,https://www.youtube.com/watch?v=CqPU7NSVQwY,CalvinHarrisVEVO,2017-07-17 17:31:19,2012-12-03 00:00:14,False
Martin Garrix & Brooks - Byte (Official Video),https://www.youtube.com/watch?v=zH9sXggRlxc,Martin Garrix,2017-07-22 20:02:51,2017-04-07 04:00:02,False
Alan Walker ft. Gavin James - Tired,https://www.youtube.com/watch?v=g4hGRvs6HHU,Alan Walker,2017-08-05 10:49:54,2017-05-19 05:03:59,False
Axwell /\ Ingrosso - More Than You Know,https://www.youtube.com/watch?v=GsF05B8TFWg,AxwellIngrossoVEVO,2017-08-05 10:51:49,2017-06-13 12:00:02,False
DJ Antoine - La Vie En Rose (Official Lyric Video HD),https://www.youtube.com/watch?v=OzYW_VzGleQ,Kontor.TV,2017-08-05 10:53:16,2017-04-28 15:02:29,False
Borgeous - You,https://www.youtube.com/watch?v=BUkxblJ-rIY,BorgeousVEVO,2017-08-05 10:58:48,2017-07-10 17:00:01,False
"Novaspace ""beds are burning""",https://www.youtube.com/watch?v=t7w0K5Ey6iE,KonsumRecords,2017-08-05 11:27:15,2009-12-17 19:45:38,False
"David Guetta, Cedric Gervais & Chris Willis - Would I Lie To You (Lyric Video)",https://www.youtube.com/watch?v=u0pmV7GoTjc,David Guetta,2017-08-10 20:39:30,2016-09-30 13:36:28,False
David Guetta - Lovers On The Sun (Official Video) ft Sam Martin,https://www.youtube.com/watch?v=BPiW0tkWfeg,David Guetta,2017-08-10 20:41:29,2014-08-12 11:30:34,False
"David Guetta - Little Bad Girl ft. Taio Cruz, Ludacris (Official Video)",https://www.youtube.com/watch?v=9ha5ujHnYXg,David Guetta,2017-08-10 20:43:54,2011-07-18 07:01:00,False
David Guetta & Showtek - Sun Goes Down (Official Lyric Video) ft Magic! & Sonny Wilson,https://www.youtube.com/watch?v=FKGpf1Bb6mo,David Guetta,2017-08-10 20:45:58,2015-09-23 19:58:23,False
Skrillex - Summit (feat. Ellie Goulding) [Video by Pilerats],https://www.youtube.com/watch?v=-e_3Cg9GZFU,Skrillex,2017-08-16 11:45:56,2013-01-02 23:58:48,False
Cityflash feat. Laura-Ly - Don't Leave Me (Official Video HD),https://www.youtube.com/watch?v=H5PReu-oPls,Kontor.TV,2017-08-16 14:33:40,2017-06-01 14:31:05,False
Edward Maya & Vika Jigulina - Stereo Love (Official Music Video),https://www.youtube.com/watch?v=p-Z3YrHJ1sU,Spinnin' Records,2017-08-17 20:09:26,2009-08-31 16:08:43,False
Madison Mars - Ready Or Not,https://www.youtube.com/watch?v=9uQo32h3Z3Q,Future House Music,2017-08-18 16:29:15,2016-05-14 19:48:29,False
R3HAB & KSHMR - Strong (Official Music Video),https://www.youtube.com/watch?v=wD5yKGhuzqY,Spinnin' Records,2017-08-18 20:42:54,2015-11-19 20:00:02,False
Gareth Emery feat. Lucy Saunders - Sanctuary (William Black Remix),https://www.youtube.com/watch?v=1dWkEYQyPE8,WaveMusic,2017-08-18 20:43:57,2017-02-02 18:31:56,False
Watermät - Bullit (Official Music Video),https://www.youtube.com/watch?v=HoMzLLWNV1g,Spinnin' Records,2017-08-18 20:44:47,2014-04-29 15:00:01,False
The Lifted - Mr. Sandman (feat. Ashliann),https://www.youtube.com/watch?v=0lp30VzORzY,Trap Nation,2017-08-18 20:46:50,2016-10-12 14:00:00,False
Stadiumx & Taylr Renee - Howl At The Moon (Official Music Video),https://www.youtube.com/watch?v=02xLqOurwI4,Protocol Recordings,2017-08-18 21:02:47,2014-07-10 17:30:41,False
Ott Lepland - Siin me kokku saime VIP Mix,https://www.youtube.com/watch?v=oZZduviJ5nc,Ott Lepland,2017-08-19 19:49:07,2017-06-27 20:25:40,False
SHANON - NaNaNaNaNa (Official Version),https://www.youtube.com/watch?v=lOjkBHFoSgo,SHANON (Official),2017-08-21 14:22:08,2017-04-21 13:42:29,False
Yellow Claw - Good Day ft. DJ Snake & Elliphant [OFFICIAL MUSIC VIDEO],https://www.youtube.com/watch?v=RyMqplmQ_fE,Yellow Claw,2017-08-21 17:05:13,2017-05-09 16:35:33,False
Liam Payne - Strip That Down ft. Quavo,https://www.youtube.com/watch?v=vSW2M-BB1NE,LiamPayneVEVO,2017-08-21 17:07:00,2017-06-02 06:30:00,False
Camila Cabello - Crying in the Club [The best Remix],https://www.youtube.com/watch?v=1ysc9xiv9HY,Felipe Lozano,2017-08-21 17:12:12,2017-05-20 20:54:30,False
Ran-D - Zombie (official videoclip),https://www.youtube.com/watch?v=8ga_tSyiRvQ,Ran-D,2017-08-21 17:22:28,2017-08-14 10:00:00,False
Cascada - Everytime We Touch (Fallen Superhero Hardstyle Remix),https://www.youtube.com/watch?v=5u37UGiSiL8,FallenSuperheroSG,2017-08-21 19:33:58,2016-09-24 10:06:03,False
Madison Mars - Milky Way (OUT NOW),https://www.youtube.com/watch?v=kucP6R7JrJs,Spinnin' Records,2017-08-26 20:34:44,2016-01-26 13:00:02,False
Ariadne - Feel Me Now,https://www.youtube.com/watch?v=oKCa13_klo4,Poppin Artists,2017-08-30 17:02:26,2016-12-08 12:20:56,False
SKRILLEX - KYOTO (FT. SIRAH),https://www.youtube.com/watch?v=86khmc6y1yE,Skrillex,2017-08-31 10:29:16,2011-12-24 23:16:12,False
Sebastien feat. Hagedorn - High On You (Official Video HD),https://www.youtube.com/watch?v=Obsu1v9NvEc,Kontor.TV,2017-08-31 17:53:34,2015-07-28 16:13:05,False
Jay-Z & Kanye West - Ni**as In Paris (Explicit),https://www.youtube.com/watch?v=gG_dA32oH44,KanyeWestVEVO,2017-09-02 17:56:36,2012-02-09 16:00:00,False
Skrillex & Kill The Noise - Recess Ft. Fatman Scoop and Michael Angelakos (Official Audio),https://www.youtube.com/watch?v=R8i6VZ1vIY8,Skrillex,2017-09-09 16:26:05,2014-03-18 03:20:43,False
SKRILLEX - Bangarang feat. Sirah [Official Music Video],https://www.youtube.com/watch?v=YJVmu6yttiw,Skrillex,2017-09-10 10:39:06,2012-02-16 21:29:19,False
Flo Rida - Whistle [Official Video],https://www.youtube.com/watch?v=cSnkWzZ7ZAA,HipHopDX,2017-09-10 17:48:03,2012-05-24 20:00:03,False
Mr. Probz - Waves (Robin Schulz Remix Radio Edit),https://www.youtube.com/watch?v=pUjE9H8QlA4,mrprobzVEVO,2017-09-10 17:49:21,2014-02-03 08:00:01,False
Flo Rida - My House [Official Video],https://www.youtube.com/watch?v=uo35R9zQsAI,Flo Rida,2017-09-10 17:50:24,2015-09-24 10:01:11,False
Taylor Swift - Look What You Made Me Do (Lyric Video),https://www.youtube.com/watch?v=3K0RzZGpyds,TaylorSwiftVEVO,2017-09-10 18:09:25,2017-08-25 03:44:23,False
Skrillex - First Of The Year (Equinox) [Official Music Video],https://www.youtube.com/watch?v=2cXDgFwE13g,Skrillex,2017-09-16 09:03:03,2011-08-17 16:53:59,False
Lindsey Stirling - Crystallize (Dubstep Violin Original Song),https://www.youtube.com/watch?v=aHjpOzsQ9YI,Lindsey Stirling,2017-09-16 09:05:17,2012-02-23 17:32:58,False
Lindsey Stirling - Elements (Dubstep Violin Original Song),https://www.youtube.com/watch?v=sf6LD2B_kDQ,Lindsey Stirling,2017-09-16 09:07:33,2012-09-19 05:09:51,False
Teminite & Panda Eyes - Highscore,https://www.youtube.com/watch?v=Qg1qZq5yjps,DubstepGutter,2017-09-16 09:10:48,2014-10-24 10:45:46,False
Lost Woods Dubstep Remix - Ephixa (Download at www.ephixa.com Zelda Step),https://www.youtube.com/watch?v=NU75uz0b8EU,DjEphixa,2017-09-16 09:14:56,2011-04-11 01:05:57,False
Alan Walker - The Spectre,https://www.youtube.com/watch?v=wJnBTPUQS5A,Alan Walker,2017-09-25 16:08:33,2017-09-15 07:02:57,False
New World Sound & Thomas Newson - Flute (Official Music Video),https://www.youtube.com/watch?v=4jd6_uQuO0I,Spinnin' Records,2017-10-04 18:39:00,2013-11-21 08:58:57,False
Dr - I Keep Holding On (My Hope Will Never Die),https://www.youtube.com/watch?v=YBJhzfvdyKw,VEXDrum&Bass,2017-10-15 19:23:17,2013-12-06 17:44:22,False
DJ Fresh - Gold Dust (Flux Pavilion Remix),https://www.youtube.com/watch?v=PEbJ4qLiMu0,UKF Dubstep,2017-10-15 19:26:04,2010-05-20 15:18:47,False
B-Complex - Beautiful Lies,https://www.youtube.com/watch?v=tzqw_Dqa0SU,Hospital Records,2017-10-15 19:28:40,2011-11-08 12:09:57,False
Basshunter - Now You're Gone | Ministry of Sound,https://www.youtube.com/watch?v=IgFwiCApH7E,Ministry of Sound,2017-10-23 18:31:59,2007-11-22 21:50:22,False
"Mr. Belt & Wezol, Freejak - Somebody To Love (Official Music Video)",https://www.youtube.com/watch?v=6s5M0dJdqrM,Spinnin' Records,2017-10-23 19:28:16,2015-07-06 11:00:01,False
Imagine Dragons - Believer (Audio),https://www.youtube.com/watch?v=IhP3J0j9JmY,ImagineDragonsVEVO,2017-10-23 19:34:10,2017-02-01 23:58:45,False
MTC-S3RL,https://www.youtube.com/watch?v=-zHm77FkW3U,Adrix Acuarelas,2017-10-24 09:46:03,2015-11-26 20:15:28,False
Music is my Saviour - S3RL feat Mixie Moon,https://www.youtube.com/watch?v=w-Wc4lPCW9s,S3RL,2017-10-24 09:49:37,2017-09-07 00:00:43,False
It Went - S3RL feat Tamika,https://www.youtube.com/watch?v=kZrNHq0NmRk,Desuvi Music,2017-10-24 09:55:38,2011-11-06 14:01:28,False
Bass Slut - S3RL feat. Tamika,https://www.youtube.com/watch?v=ZhJBNjbk0ds,Desuvi Music,2017-10-24 10:03:04,2011-10-22 12:29:49,False
Pretty Rave Girl 2010 - S3RL,https://www.youtube.com/watch?v=WaNwvukxz64,Desuvi Music,2017-10-24 10:07:40,2011-10-21 18:15:57,False
Mandy - RaggaDrop (Official Video Clip),https://www.youtube.com/watch?v=RhIgP2d7jVA,Dirty Workz,2017-10-24 12:41:24,2017-04-11 17:00:03,False
Alan Walker - All Falls Down (Lyrics / Lyric Video) feat. Noah Cyrus & Digital Farm Animals,https://www.youtube.com/watch?v=KJZsy_8Lyws,WaveMusic,2017-10-27 18:14:45,2017-10-27 17:30:01,False
Whirlwind - S3RL feat Krystal,https://www.youtube.com/watch?v=ucvRjuF64tE,S3RL,2017-11-03 20:21:37,2017-11-01 22:40:09,False
S3RL-I Will Pick You Up (FEAT TAMIKA),https://www.youtube.com/watch?v=ITzHdTDer7I,marktechnotrance,2017-11-04 10:14:40,2013-09-19 17:07:22,False
Meiko - Leave The Lights On (ReliQium Hardstyle Bootleg) | HQ Videoclip,https://www.youtube.com/watch?v=7EUGClVXoMw,HardstyleUp2Datez [HU2Dz],2017-11-04 10:59:50,2017-08-07 16:30:00,False
Frenchcore Worldwide feat. Da Mouth of Madness (Official Video),https://www.youtube.com/watch?v=cDeuKXPejw0,Dr. Peacock,2017-11-05 12:00:38,2017-11-02 16:00:07,False
Devin Wild & Sub Zero Project - Meltdown (Official Videoclip),https://www.youtube.com/watch?v=gUJKs1m7Y8M,Scantraxx,2017-11-05 21:02:17,2016-10-13 14:41:57,False
"Jebroer, DJ Paul Elstak & Dr Phunk - Engeltje",https://www.youtube.com/watch?v=1mbrXJRgbLE,ROQ 'N ROLLA Music,2017-11-05 21:05:14,2017-06-16 07:59:33,False
Atmozfears ft. David Spekter - Release (Official Videoclip),https://www.youtube.com/watch?v=B-7m0EfW7LM,Scantraxx,2017-11-05 21:10:28,2015-06-02 14:00:01,False
DJ Gollum vs. Basslovers United - Narcotic (DJ Gollum Video Edit),https://www.youtube.com/watch?v=ER6KXhOx6_I,Zooland.TV,2017-11-08 18:46:13,2017-11-08 18:30:00,False
Armin van Buuren feat. Mr. Probz - Another You,https://www.youtube.com/watch?v=QjN27z_Oc6E,Armada Music TV,2017-11-10 18:45:26,2015-05-08 06:56:57,False
Sub Zero Project - Playing With Fire (Official Video Clip),https://www.youtube.com/watch?v=P7DIg4t0GOA,Dirty Workz,2017-11-17 17:07:38,2017-11-17 16:02:49,False
B-Front & Phuture Noize - The Paradox | Official Video,https://www.youtube.com/watch?v=3X-9OH95tFo,B-Front,2017-11-21 15:11:25,2016-11-07 18:00:00,False
Frequencerz - The Unknown,https://www.youtube.com/watch?v=vEXpoSJsulA,Frequencerz,2017-11-21 15:14:57,2016-12-02 16:36:34,False
Mt Eden Dubstep - Prodigy : Omen (Bootleg),https://www.youtube.com/watch?v=_Pyn87oJIlg,Mt Eden Official,2017-11-21 20:27:36,2009-09-24 08:05:58,False
Mt Eden - Sierra Leone feat. Freshly Ground,https://www.youtube.com/watch?v=5o2HHVxt6uU,Mt Eden Official,2017-11-22 16:44:51,2013-05-02 16:38:03,False
"Coone - Young, Gifted & Proud (The Qontinent Anthem 2017)",https://www.youtube.com/watch?v=hjZ63epQAgo,Q-dance,2017-11-22 18:34:06,2017-07-20 17:29:31,False
Christina Perri - Jar Of Hearts (Dj T.C 2K16 Edit) (Hardstyle),https://www.youtube.com/watch?v=UGxFP5E-2Tw,Hardstyle Promotion,2017-11-24 13:51:05,2016-10-06 19:37:01,False
D-Block & S-te-Fan - God Is A DJ (#EVO044),https://www.youtube.com/watch?v=Q_Vc4vu6Vrs,Scantraxx,2017-11-24 14:30:37,2017-11-24 08:50:49,False
Nelly Furtado - All Good Things (Come To An End) (US Version) (Official Music Video),https://www.youtube.com/watch?v=4pBo-GL9SRg,NellyFurtadoVEVO,2017-12-04 18:21:59,2009-06-16 21:45:00,False
Amy Macdonald - This Is The Life (Official Video),https://www.youtube.com/watch?v=iRYvuS9OxdA,AmyMacdonaldVEVO,2017-12-04 20:35:34,2010-02-22 12:40:24,False
Bass Modulators - Imagine (Official 4K Videoclip),https://www.youtube.com/watch?v=SRGtVx6j3Is,Scantraxx,2017-12-08 19:35:28,2017-12-01 13:57:29,False
Maty Noyes - In My Mind,https://www.youtube.com/watch?v=m1g4SpPGUBU,MatyNoyesVEVO,2017-12-08 20:30:20,2016-09-07 07:00:00,False
VIRTUAL SELF - EON BREAK (Official Music Video),https://www.youtube.com/watch?v=e7QeR0VxnlA,Porter Robinson,2017-12-09 21:17:25,2017-10-25 18:50:20,False
The Black Eyed Peas - Rock That Body (Official Music Video),https://www.youtube.com/watch?v=nmnjL26OBcY,BlackEyedPeasVEVO,2017-12-21 18:35:04,2010-03-22 16:43:14,False
Dido - White Flag (Official Video),https://www.youtube.com/watch?v=j-fWDrZSiZs,DidoVEVO,2017-12-22 13:33:49,2009-10-03 04:23:30,False
ItaloBrothers - My Life Is A Party (Official Video HD),https://www.youtube.com/watch?v=sok8kp_DSqE,Zooland.TV,2017-12-22 16:15:45,2012-08-06 11:13:07,False
Coone & Wildstylez - Here I Come (Official Video Clip),https://www.youtube.com/watch?v=jqPVlp5OW0Q,Dirty Workz,2017-12-22 17:09:05,2017-10-06 16:00:04,False
Headhunterz - Takin It Back (Official Video),https://www.youtube.com/watch?v=t-601tSRnfE,Headhunterz,2017-12-22 17:12:11,2017-10-08 17:56:47,False
