DVRGNT - DAMAGE | Official Hardstyle Visualizer,https://www.youtube.com/watch?v=P34zmb8fxzo,SCANTRAXX,2024-11-06 15:24:04,2024-11-06 09:00:06,False
Blow The Speakers,https://www.youtube.com/watch?v=WJDpU6o5rYw,Deadly Guns - Topic,2024-11-06 19:29:14,2024-08-15 10:00:27,False
Sefa - Sisyphus (Live at This Is Sefa 2024),https://www.youtube.com/watch?v=du95wgVdyiM,Sefa,2024-11-09 19:22:37,2024-11-08 15:00:48,False
Play It Loud - S3RL & Remzcore 📢 DEFI BRILATOR,https://www.youtube.com/watch?v=Pnp-vIrNaYc,S3RL,2024-11-09 19:23:12,2024-11-06 22:11:46,False
Dimitri K - Rock The Place,https://www.youtube.com/watch?v=j_qaSZ9__To,Dimitri K,2024-11-10 10:40:18,2024-11-07 18:05:01,False
Noisecontrollers - Harmony (Official Videoclip),https://www.youtube.com/watch?v=aOdLz07EIYU,Noisecontrollers,2024-11-10 10:47:42,2024-11-08 18:00:01,False
Fast Love,https://www.youtube.com/watch?v=IptPox6px8w,Firelite - Topic,2024-11-11 18:32:46,2024-09-24 16:02:29,False
Outsiders & Charly Lownoise ft. Starsplash - Free,https://www.youtube.com/watch?v=BPmwlXrqFWo,Rebl Records,2024-11-12 19:06:08,2024-03-01 11:00:16,False
Sefa & Dr. Peacock - Trip to Serbia,https://www.youtube.com/watch?v=IZN8Ex_saaI,Dr. Peacock,2024-11-14 21:27:24,2024-11-14 18:00:08,False
Endymion & The Viper - Otherside (How Long),https://www.youtube.com/watch?v=gsUtMjnO4UY,Endymion,2024-11-15 12:21:35,2024-11-14 23:00:39,False
Frontliner & The Prophet - New Perspective | Official Hardstyle Video,https://www.youtube.com/watch?v=Fn3g_kFuurA,SCANTRAXX,2024-11-15 18:33:50,2024-11-15 15:00:07,False
IRRADIATE & MALICE - LIKE THAT🤤 (OFFICIAL VIDEOCLIP),https://www.youtube.com/watch?v=9QwhInH6-zw,Irradiate,2024-11-15 19:30:57,2024-11-15 16:00:06,False
Noise Tempo,https://www.youtube.com/watch?v=qI3vRmpu4cA,Lil Texas - Topic,2024-11-15 22:13:03,2024-11-14 10:02:11,False
Stay Alive,https://www.youtube.com/watch?v=zUsrUqd4lP8,Ecstatic - Topic,2024-11-22 04:54:53,2023-10-27 16:00:55,False
2 Engel & Charlie x YAMAS x Lotus - Saphir (Official Lyric Video),https://www.youtube.com/watch?v=6yz5oP8yhb8,2 Engel & Charlie,2024-11-24 14:10:18,2024-09-05 18:00:06,False
Riot Shift - HYPERDRIVE (Official Videoclip),https://www.youtube.com/watch?v=MQvMz2RRqBk,Aggressive Records,2024-11-28 16:43:07,2024-11-28 09:00:29,False
Nightcraft - In My Head | Official Hardstyle Visualizer,https://www.youtube.com/watch?v=aVkZsafKsJU,SCANTRAXX,2024-11-28 18:13:41,2024-11-28 14:00:06,False
SVANE - FEELIN' | Official Videoclip,https://www.youtube.com/watch?v=zp9K5xB8g_c,Savage Squad Recordings 🦍,2024-11-29 08:48:17,2024-05-17 07:00:26,False
HYSTA & REKKT - WE DIE ALONE (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=cZdhJlKUu4U,Hysta Official,2024-11-29 10:36:17,2024-11-28 17:00:06,False
Hardwaxx - Fire (Official videoclip),https://www.youtube.com/watch?v=i993_HR2s6k,Conspiracy Events & Music,2024-11-29 16:34:28,2024-11-13 17:00:06,False
Hard Driver - The End (Greed) (Official Hardstyle Clip),https://www.youtube.com/watch?v=7FhXoYDdsKU,Dirty Workz,2024-11-29 17:23:33,2024-11-29 16:13:59,False
The End,https://www.youtube.com/watch?v=NhATJP7SzgE,Deadly Guns - Topic,2024-12-01 11:37:53,2024-10-10 10:00:22,False
Bob Sinclar - World Hold On (Official HD Video),https://www.youtube.com/watch?v=XpdpW0z9xnQ,Bob Sinclar,2024-12-03 20:37:17,2012-06-27 10:38:08,False
Rachel's Song,https://www.youtube.com/watch?v=Z_LgPwVe9sM,Ecstatic - Topic,2024-12-09 05:40:06,2024-11-28 16:02:11,False
CJ Stone & Quiz - Free,https://www.youtube.com/watch?v=oG29XX_KQIE,You Love Dance.TV,2024-12-13 19:18:09,2024-12-12 17:15:02,False
Frequencerz - The Unknown | Q-dance Records,https://www.youtube.com/watch?v=VXBUrTnItKY,Q-dance Music,2024-12-13 20:35:27,2024-12-11 10:00:06,False
Sub Zero Project - Path Of The Warrior (Defqon.1 2023 Anthem) | Official Video,https://www.youtube.com/watch?v=mrrE0-bMhO8,Q-dance,2024-12-15 17:44:11,2023-02-24 10:00:10,False
Blümchen - Party All The Time (Official Music Video),https://www.youtube.com/watch?v=jDjqNSMm8SM,JasminWagnerVEVO,2024-12-17 09:18:45,2024-07-16 15:00:43,False
Blümchen - Ravergirl (Official Music Video),https://www.youtube.com/watch?v=_xuM3M4_Htg,JasminWagnerVEVO,2024-12-17 10:43:08,2024-03-21 16:00:33,False
ItaloBrothers - Rain & Storm (Lyric Video),https://www.youtube.com/watch?v=gQGY2-dXP2Q,italobrothersmusic,2024-12-17 13:22:00,2024-11-21 23:00:06,False
Sub Sonik - Maniac (Releazer Remix) (Official Hardstyle Audio),https://www.youtube.com/watch?v=IgDSAnnroHo,Dirty Workz,2024-12-18 19:00:23,2024-12-18 18:00:11,False
Rebelion & Dual Damage & Tha Watcher - The Light (Official Hardstyle Video),https://www.youtube.com/watch?v=NhefG-huak0,Dirty Workz,2024-12-19 12:17:51,2024-12-19 11:25:51,False
Refuzion ft. POPR3B3L - Hardstyle DNA 2024 (Official Hardstyle Visualizer),https://www.youtube.com/watch?v=-VeMUb6kumg,Dirty Workz,2024-12-19 19:27:45,2024-12-19 18:00:01,False
Alphachoice & Phandelic - Never Ending Home,https://www.youtube.com/watch?v=1N5DpY7vRpU,Hard And Clear,2024-12-19 20:07:19,2024-01-19 08:00:22,False
Deeper (This Love),https://www.youtube.com/watch?v=nmvirPjU_js,Arxell - Topic,2024-12-19 20:16:44,2024-01-11 10:02:03,False
Aztronaut & Madshifta - Back Around (Official Hardstyle Audio) [Copyright Free Music],https://www.youtube.com/watch?v=yr1p-HBc6lM,DWX Copyright Free Hardstyle,2024-12-19 20:20:24,2024-01-05 16:00:43,False
Kronos - YOU MADE ME DO THIS | Official Hardstyle Video,https://www.youtube.com/watch?v=GjVZWoxf0-I,SCANTRAXX,2024-12-19 22:08:37,2024-12-13 12:00:07,False
Pulsedriver & Rocco - Life On Mars,https://www.youtube.com/watch?v=kxgCG8AJtlE,AqualoopTV,2024-12-20 11:02:40,2014-09-08 13:51:45,False
Firelite & Serzo - Aura (Official Hardstyle Video),https://www.youtube.com/watch?v=hxVcb-4kioI,Dirty Workz,2024-12-20 11:10:29,2023-05-17 10:00:28,False
Ran-D & KELTEK ft. Ava Silver - Never Change (Official Videoclip),https://www.youtube.com/watch?v=SoaDeiygrLc,Ran-D,2024-12-20 12:39:24,2024-12-20 11:00:38,False
Rayvolt - On Top (Official Videoclip),https://www.youtube.com/watch?v=IEbCL-1N8O4,Rapture Records,2024-12-20 16:47:17,2022-05-06 14:00:26,False
Devin Wild - Dissolve My Mind | Q-dance Records,https://www.youtube.com/watch?v=2XnFpprplE4,Q-dance Music,2024-12-20 18:47:55,2024-01-26 09:00:09,False
"Dimitri Vegas & Like Mike, Timmy Trumpet, Darius & Finlay, Brennan Heart - Explode (Music Video)",https://www.youtube.com/watch?v=_f1JuTiKllg,Smash The House,2024-12-20 18:50:12,2024-02-21 15:00:35,False
DJ Isaac - Feel So Good [Official Music Video],https://www.youtube.com/watch?v=MSPc6Vp8GbI,DJ ISAAC,2024-12-20 18:51:02,2023-04-28 14:00:09,False
Dance (S3RL Remix) - RomancePlanet,https://www.youtube.com/watch?v=Y3dTlVQWXsI,S3RL,2024-12-24 09:19:33,2024-12-23 23:23:44,False
ROMANCEPLANET - ALONE IN THE DARK (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=kzB2WbhZBxU,ROMANCEPLANET,2024-12-24 09:21:38,2024-11-15 08:00:06,False
ROMANCEPLANET - DANCE (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=doSQuAzM-1k,ROMANCEPLANET,2024-12-24 09:21:49,2024-03-01 19:24:21,False
Noémi - I Do 4 U (Promo Mix 2) [2003],https://www.youtube.com/watch?v=1l6Ctee_J5U,RareTracksInc,2024-12-25 11:51:03,2012-09-23 09:58:32,False
Brennan Heart & Code Black - On The Beach (Official Audio),https://www.youtube.com/watch?v=28wxL4P8daU,I AM HARDSTYLE,2024-12-25 11:57:11,2024-12-20 15:52:04,False
"Brennan Heart - The Past, Present & Future (I AM HARDSTYLE Eternal 2024 OST) (Official Audio)",https://www.youtube.com/watch?v=K0jNN-MwIeM,I AM HARDSTYLE,2024-12-25 12:13:15,2024-12-20 15:52:04,False
Basslovers United & Dan Winter – Stars At Night,https://www.youtube.com/watch?v=KrIHooQ_1aI,You Love Dance.TV,2024-12-26 17:57:48,2024-12-26 17:30:04,False
Heavy Damage - No Love [Official Music Video],https://www.youtube.com/watch?v=0bnOUGjlqVU,Heavy Damage,2024-12-26 19:51:55,2024-09-24 15:00:21,False
Noisecontrollers   Faster 'n Further,https://www.youtube.com/watch?v=OeuiUH51Yq4,Noisecontrollers,2024-12-29 19:23:05,2010-07-26 12:39:41,False
Sound Rush - Stronghold (Official Visualizer),https://www.youtube.com/watch?v=GsCJpUQTWPM,Sound Rush,2024-12-30 10:13:49,2024-08-08 14:00:07,False
